"Fine Dust Particles (FDP) a.k.a. suspended particulate matter (SPM) Average hourly values: PM10, ug / m3 for the period from 01.01.2015 to 31.12.2019",,,,,,,,,
Date,Time,Sofia-Druzhba,Sofia - EEA/Pavlovo,Sofia-Kopitoto,Sofia - Mladost,Sofia-Nadezhda,Sofia - Orlov Most,Sofia - Hipodrome,Gara Yana
1/16/2015,20:00,155.59,164.74,,,204.27,154,,41.20
1/16/2015,21:00,101.96,141.62,,,159.58,187.88,,44.20
1/16/2015,22:00,83.33,153.95,,,188.8,204.37,,
1/16/2015,23:00,303.22,136.48,,,231.96,247.82,,38.80
1/16/2015,24:00:00,262.56,177.07,,,248.58,302.76,,80.00
1/17/2015,1:00,180.8,160.85,,,254.66,353.68,,160.80
1/17/2015,2:00,256.19,104.71,,,242.82,347.71,,146.40
1/17/2015,3:00,259.6,96.88,,,245.81,369.54,,79.30
1/17/2015,4:00,231.01,87.48,,,174.89,284.44,,118.70
1/17/2015,5:00,228.44,74.81,,,139.87,216.87,,146.10
1/17/2015,6:00,205.58,85,,,135.34,298.06,,98.80
1/17/2015,7:00,216.3,87.41,,,159.91,278.27,,78.10
1/17/2015,8:00,247.97,102.1,,,158.62,243.04,,113.10
1/17/2015,9:00,274.29,109.95,,,129.04,223.02,,100.70
1/17/2015,10:00,326.92,133.19,,,167.09,197.69,,78.80
1/17/2015,11:00,292.94,142.92,,,158.94,213.92,,50.10
1/17/2015,12:00,7.82,154.85,,,123.64,277.58,,67.20
1/17/2015,13:00,128.92,144.46,,,186.6,196.67,,24.30
1/17/2015,14:00,124.86,197.75,,,200.4,135.08,,46.00
1/17/2015,15:00,115.75,176.72,,,145.74,83.6,,45.10
1/17/2015,16:00,85.2,119.13,,,80.15,96.77,,23.40
1/17/2015,17:00,78.25,174.59,,,41.62,100.19,,31.00
1/17/2015,18:00,109.76,143.77,,,54.95,117.53,,51.80
1/17/2015,19:00,165.38,180.31,,,77.13,128.67,,39.60
1/17/2015,20:00,167.39,167.24,,,166.46,171.44,,54.20
1/17/2015,21:00,185.84,203.17,,,148.06,160.78,,79.10
1/17/2015,22:00,206.73,173.49,,,192,175.64,,18.00
1/17/2015,23:00,188.05,204.51,,,226.2,231.57,,26.80
1/17/2015,24:00:00,185.9,243.25,,,243.63,390.76,,49.90
1/18/2015,1:00,188.77,155.76,,,303.3,391.87,,24.70
1/18/2015,2:00,251.09,156.82,,,179.34,389.76,,32.60
1/18/2015,3:00,259.86,124.49,,,231.42,387.48,,50.80
1/18/2015,4:00,210.63,119.79,,,249.75,327.47,,45.40
1/18/2015,5:00,158.52,106.58,,,211.09,260.76,,50.90
1/18/2015,6:00,139.48,98.42,,,205,227.75,,50.10
1/18/2015,7:00,158.83,91.7,,,209.96,193.56,,45.40
1/18/2015,8:00,160.71,106.8,,,197.25,305.01,,44.10
1/18/2015,9:00,148.47,137.53,,,238.46,307.24,,36.90
1/18/2015,10:00,165.85,179.57,,,237.07,289.16,,48.60
1/18/2015,11:00,163.13,272.94,,,234.12,316.99,,49.20
1/18/2015,12:00,127.56,329.39,,,265.65,329.24,,19.60
1/18/2015,13:00,154.06,271.25,,,232.4,329.55,,25.60
1/18/2015,14:00,130.36,175.28,,,208.11,282.82,,27.10
1/18/2015,15:00,117.45,296.48,,,172.42,223.28,,36.10
1/18/2015,16:00,129.62,347.2,,,119.79,187.93,,23.50
1/18/2015,17:00,163.29,302.5,,,103.97,170.6,,34.80
1/18/2015,18:00,178.27,383.85,,,127.45,168.37,,51.60
1/18/2015,19:00,198.81,486.63,,,198.21,179.09,,51.70
1/18/2015,20:00,183.79,450.03,,,228.47,223.48,,54.60
1/18/2015,21:00,161.24,405.93,,,182.47,270.76,,21.40
1/18/2015,22:00,172.74,442.91,,,151.48,361.11,,26.90
1/18/2015,23:00,177.56,316.36,,,176.31,310.55,,23.70
1/18/2015,24:00:00,174.73,141.01,,,231.08,272.82,,24.70
1/19/2015,1:00,193.84,139.45,,,246.34,351.1,,32.20
1/19/2015,2:00,220.16,123.36,,,239.25,276.26,,18.80
1/19/2015,3:00,178.52,127.02,,,238.66,263.21,,23.70
1/19/2015,4:00,121.37,85.22,,,253.21,181.97,,29.20
1/19/2015,5:00,108.52,65.04,,,250.21,147.48,,31.80
1/19/2015,6:00,89.82,52.37,,,248.66,104.39,,12.70
1/19/2015,7:00,95.42,52.8,,,243.59,85.53,,30.00
1/19/2015,8:00,131.25,55.9,,,228.82,94.45,,34.40
1/19/2015,9:00,142.41,96.13,,,305.55,85.84,,53.90
1/19/2015,10:00,158.94,101.85,,,342.99,83.33,,52.70
1/19/2015,11:00,191.37,104.95,,,248.33,170.79,,57.70
1/19/2015,12:00,105.43,123.01,,,147.86,109.6,,48.10
1/19/2015,13:00,84.21,128.25,,,148.79,82.92,,54.40
1/19/2015,14:00,83.36,98,,,52.29,59.94,,44.90
1/19/2015,15:00,126.13,66.02,,,58.76,81.64,,38.70
1/19/2015,16:00,98.01,62.56,,,75.22,113.29,,24.90
1/19/2015,17:00,90.06,76.28,,,63.02,117.04,,31.90
1/19/2015,18:00,114.69,86.11,,,66.58,111.31,,32.00
1/19/2015,19:00,137.42,64.74,,,104.38,101.82,,57.70
1/19/2015,20:00,116.42,40.53,,,93.45,155.89,,58.70
1/19/2015,21:00,65.55,29.76,,,81.95,173.6,,25.50
1/19/2015,22:00,44.04,60.09,,,88.26,103.91,,34.50
1/19/2015,23:00,41.34,57.01,,,88.28,80.27,,53.20
1/19/2015,24:00:00,53.01,45,,,52.11,62.41,,32.70
1/20/2015,1:00,66.49,56.53,,,60.42,51.19,,42.00
1/20/2015,2:00,54.57,63.27,,,20.86,46.06,,40.90
1/20/2015,3:00,66.19,53.86,,,71.88,43.58,,35.50
1/20/2015,4:00,64.02,45.64,,,73.96,55.22,,41.00
1/20/2015,5:00,65.64,51.09,,,78.78,62.68,,43.90
1/20/2015,6:00,43.15,54.42,,,64.15,57.48,,38.40
1/20/2015,7:00,45.75,63.67,,,70.47,56.22,,42.20
1/20/2015,8:00,54.47,74.15,,,63.19,109.03,,54.00
1/20/2015,9:00,74.39,89.05,,,96.85,111.24,,29.70
1/20/2015,10:00,78.69,88.28,,,151.12,63.09,,19.40
1/20/2015,11:00,54.92,58.34,,,124.89,51.64,,25.40
1/20/2015,12:00,73.92,100.91,,,102.56,167.6,,29.20
1/20/2015,13:00,82.93,135.2,,,60.13,113.1,,43.30
1/20/2015,14:00,87.76,99.5,,,51.87,80.91,,57.10
1/20/2015,15:00,76.99,60.17,,,32.67,62.56,,26.90
1/20/2015,16:00,71.68,59.73,,,41.94,75.66,,21.90
1/20/2015,17:00,84.05,73.88,,,45.64,81.71,,48.60
1/20/2015,18:00,99.53,121.44,,,91.52,95.73,,51.40
1/20/2015,19:00,128.24,176.77,,,111.52,104.21,,64.50
1/20/2015,20:00,135.55,179.69,,,89.81,153.37,,60.70
1/20/2015,21:00,106.81,196.55,,,93.61,262.02,,23.10
1/20/2015,22:00,76.39,173.1,,,105.1,240.15,,26.90
1/20/2015,23:00,69.82,163.94,,,123.74,240.5,,38.90
1/20/2015,24:00:00,88.01,166.89,,,174.34,236.46,,11.30
1/21/2015,1:00,93.09,175.29,,,152.82,218.69,,9.10
1/21/2015,2:00,132.66,141.16,,,152.06,214.31,,28.90
1/21/2015,3:00,131.87,72.53,,,163.96,206.28,,50.30
1/21/2015,4:00,134.46,58.25,,,137,170.1,,21.40
1/21/2015,5:00,162.39,53.25,,,91.27,159.51,,25.70
1/21/2015,6:00,137.42,37.29,,,103.28,165.91,,15.10
1/21/2015,7:00,80.03,33.08,,,110.57,98.99,,19.70
1/21/2015,8:00,55.69,36.78,,,100.14,109.06,,17.00
1/21/2015,9:00,85.21,72.55,,,109.74,180.46,,13.00
1/21/2015,10:00,94.83,147.65,,,152.16,133.22,,8.90
1/21/2015,11:00,61.91,123.73,,,126.43,188.57,,15.90
1/21/2015,12:00,105.75,181.9,,,104.38,126.28,,26.80
1/21/2015,13:00,78.26,187.84,,,111.43,91.06,,47.80
1/21/2015,14:00,86.66,88.85,,,59.21,61.09,,20.20
1/21/2015,15:00,57.26,79.28,,,13.4,44.94,,20.10
1/21/2015,16:00,61.54,53.84,,,23.24,53.96,,16.50
1/21/2015,17:00,,48.92,,,40.85,51.12,,25.70
1/21/2015,18:00,,57.97,,,48.39,45.27,,31.50
1/21/2015,19:00,50.46,53.76,,,72.73,51.43,,23.90
1/21/2015,20:00,61.19,60.11,,,35.39,53.7,,19.80
1/21/2015,21:00,56.51,135.48,,,32.47,49.39,,21.90
1/21/2015,22:00,65.71,158.51,,,74.2,65.25,,16.20
1/21/2015,23:00,60.13,162.41,,,53.79,60.16,,19.80
1/21/2015,24:00:00,46.12,143.53,,,77.73,58.04,,19.40
1/22/2015,1:00,52.63,127.4,,,58.86,56.89,,26.20
1/22/2015,2:00,49.03,90.17,,,66.74,57.94,,30.70
1/22/2015,3:00,47.44,73.17,,,42.24,54.15,,11.00
1/22/2015,4:00,37.31,77.91,,,43.21,48.54,,17.60
1/22/2015,5:00,29.95,74.16,,,17.47,45.26,,29.50
1/22/2015,6:00,27.99,65.78,,,19.01,53.62,,24.70
1/22/2015,7:00,45.13,60.86,,,12.58,82.32,,20.30
1/22/2015,8:00,56.06,61.13,,,10.18,117.68,,18.30
1/22/2015,9:00,75.03,71.18,,,83.12,116.99,,17.10
1/22/2015,10:00,73.45,51.46,,,152.03,83.36,,22.30
1/22/2015,11:00,33.93,66.74,,,105.93,49.74,,26.60
1/22/2015,12:00,30.97,66.02,,,55.98,40.04,,63.60
1/22/2015,13:00,19.51,40.69,,,40.49,23.07,,33.80
1/22/2015,14:00,15.98,,,,9.37,27.13,,27.60
1/22/2015,15:00,26.63,22.58,,,6.01,28.05,,18.30
1/22/2015,16:00,29.97,26.27,,,16.4,37.31,,24.50
1/22/2015,17:00,39.26,31.51,,,17.85,39.17,,24.50
1/22/2015,18:00,39.15,27.06,,,11.64,52.1,,18.30
1/22/2015,19:00,44.85,31.97,,,13.43,56.09,,15.90
1/22/2015,20:00,37.91,38.82,,,18.3,60.39,,15.00
1/22/2015,21:00,49.56,87.19,,,33.85,54.3,,24.50
1/22/2015,22:00,38.98,93.56,,,13.71,44.85,,16.10
1/22/2015,23:00,41.57,119.77,,,40.59,47.07,,21.40
1/22/2015,24:00:00,33.96,110.26,,,56.41,42.82,,29.70
1/23/2015,1:00,25.12,105.28,,,40.66,42.68,,28.70
1/23/2015,2:00,36.28,57.62,,,35.07,32.52,,20.80
1/23/2015,3:00,28.88,34.9,,,21.25,28.71,,17.20
1/23/2015,4:00,31.63,21.75,,,46.92,33.58,,20.90
1/23/2015,5:00,27.81,20.97,,,29.69,25.62,,48.00
1/23/2015,6:00,37.61,19.19,,,28.43,25.32,,27.70
1/23/2015,7:00,31.68,19.54,,,13.91,31.35,,47.80
1/23/2015,8:00,42.3,27.95,,,32.51,41.67,,69.40
1/23/2015,9:00,43.59,37.54,,,46.38,54.59,,35.60
1/23/2015,10:00,53.67,43.71,,,48.33,57.74,,38.50
1/23/2015,11:00,46.2,46.17,,,45.34,50.98,,43.40
1/23/2015,12:00,48.95,44.08,,,41.88,49.17,,29.00
1/23/2015,13:00,46.09,38.92,,,39.47,48.24,,48.70
1/23/2015,14:00,43.59,39.1,,,39.52,49.02,,61.70
1/23/2015,15:00,,45.4,,,45.06,49.44,,42.00
1/23/2015,16:00,,49.83,,,46.54,49.19,,24.40
1/23/2015,17:00,41.8,51,,,43.24,45.85,,18.50
1/23/2015,18:00,41.2,28.35,,,5.57,18.91,,27.40
1/23/2015,19:00,4.1,11.01,,,4.61,13.46,,38.20
1/23/2015,20:00,11.83,14.91,,,3.02,22.22,,25.00
1/23/2015,21:00,15.95,26.92,,,2.64,36.98,,22.50
1/23/2015,22:00,49.5,31.77,,,16.49,37.74,,21.20
1/23/2015,23:00,34.88,53.6,,,51.17,44.88,,36.00
1/23/2015,24:00:00,71.25,77.96,,,32.63,29.21,,50.60
1/24/2015,1:00,70.6,71.02,,,38.06,23.48,,51.00
1/24/2015,2:00,41.35,49.56,,,28.09,30.44,,39.50
1/24/2015,3:00,26.57,44.85,,,30.22,32.15,,39.50
1/24/2015,4:00,26.9,49.49,,,38.97,39.72,,72.30
1/24/2015,5:00,28.93,25.27,,,19.47,27.99,,35.90
1/24/2015,6:00,34.76,17.28,,,12.14,10.14,,26.80
1/24/2015,7:00,38.74,19.86,,,9.8,8,,28.50
1/24/2015,8:00,18.43,,,,8.51,15.59,,28.00
1/24/2015,9:00,40.35,28.77,,,14.31,27.76,,32.50
1/24/2015,10:00,39.81,40.39,,,31.69,36.06,,33.90
1/24/2015,11:00,49.73,81.08,,,26.91,56.49,,15.40
1/24/2015,12:00,44.95,65.94,,,9.5,23.09,,12.60
1/24/2015,13:00,42.49,68.23,,,15.67,30.67,,17.80
1/24/2015,14:00,35.43,,,,9.11,47.42,,18.50
1/24/2015,15:00,37.52,24.15,,,7.67,51.64,,34.30
1/24/2015,16:00,46.25,10.64,,,9.13,17.52,,26.60
1/24/2015,17:00,54.68,13.59,,,7.48,16.69,,22.80
1/24/2015,18:00,38.18,23.16,,,2.72,22.75,,28.20
1/24/2015,19:00,19.35,24.67,,,18.61,22.37,,74.90
1/24/2015,20:00,18.09,29.87,,,14.71,24.4,,44.30
1/24/2015,21:00,18.58,29.58,,,19.64,21.92,,42.60
1/24/2015,22:00,24.65,24.71,,,15.89,18.3,,21.00
1/24/2015,23:00,13.07,19.11,,,15.89,21.08,,71.20
1/24/2015,24:00:00,25.1,21.91,,,8.7,23.67,,58.10
1/25/2015,1:00,14.49,21.96,,,17.02,27.4,,51.70
1/25/2015,2:00,32.7,21.61,,,19.88,32.48,,38.90
1/25/2015,3:00,40.33,28.31,,,25.18,34.44,,70.40
1/25/2015,4:00,40.02,36.34,,,22.33,60.41,,19.20
1/25/2015,5:00,51.42,40.83,,,25.56,75.77,,26.20
1/25/2015,6:00,38.29,45.13,,,16.21,46.99,,46.40
1/25/2015,7:00,38.96,17.86,,,4.36,29.29,,51.70
1/25/2015,8:00,37.52,11.79,,,3.91,18.21,,37.60
1/25/2015,9:00,10.27,5.48,,,2.64,4.95,,42.00
1/25/2015,10:00,5.91,23.33,,,10.91,8.12,,62.00
1/25/2015,11:00,12.69,35.34,,,34.15,10.54,,26.70
1/25/2015,12:00,21.2,42.38,,,38.16,10.47,,39.30
1/25/2015,13:00,19.93,51.87,,,22.81,23.84,,29.50
1/25/2015,14:00,21.7,45.66,,,6.95,20.48,,23.70
1/25/2015,15:00,20.13,21.63,,,5.68,12.57,,13.50
1/25/2015,16:00,18.83,13.97,,,3.44,7.6,,21.20
1/25/2015,17:00,10.62,18.1,,,9.66,8.31,,27.20
1/25/2015,18:00,11.24,18.75,,,4.86,9.15,,21.50
1/25/2015,19:00,13.33,19.81,,,16.94,10.2,,28.30
1/25/2015,20:00,14.49,14,,,12.14,10.24,,21.90
1/25/2015,21:00,9.92,14.62,,,12.9,10.74,,67.00
1/25/2015,22:00,12.88,16.61,,,10.19,10.56,,50.80
1/25/2015,23:00,14.5,12.92,,,14.21,12.38,,37.40
1/25/2015,24:00:00,11.85,11.86,,,17.7,13.7,,54.30
1/26/2015,1:00,19.53,11.5,,,10.56,14.09,,24.50
1/26/2015,2:00,21.03,12.95,,,15.15,15.69,,26.30
1/26/2015,3:00,13.23,14.61,,,12.95,16.2,,51.80
1/26/2015,4:00,16.63,13.06,,,12.71,15.55,,85.90
1/26/2015,5:00,18.37,13.51,,,10.99,14.8,,80.90
1/26/2015,6:00,13.79,12.47,,,15.58,15.95,,51.40
1/26/2015,7:00,19.26,15.29,,,11.74,17.19,,67.90
1/26/2015,8:00,18.13,20.85,,,18.34,17.21,,44.90
1/26/2015,9:00,20.89,21.27,,,21.73,19.68,,51.30
1/26/2015,10:00,20.4,19.73,,,43.67,18.77,,76.30
1/26/2015,11:00,13.34,30.92,,,32.78,18.15,,73.30
1/26/2015,12:00,17.22,21.69,,,21.59,19.48,,37.80
1/26/2015,13:00,21.15,16.1,,,20.05,20.61,,73.00
1/26/2015,14:00,25.03,16.5,,,17.06,21.03,,47.70
1/26/2015,15:00,28.58,19.72,,,10.27,23.23,,179.60
1/26/2015,16:00,29,20.78,,,16.55,24.24,,42.80
1/26/2015,17:00,55.03,25.74,,,14.12,29.15,,48.70
1/26/2015,18:00,37.62,32.12,,,16.81,31.49,,27.10
1/26/2015,19:00,41.26,39.17,,,30.26,32.62,,33.30
1/26/2015,20:00,34.96,35.05,,,31.61,41.12,,32.30
1/26/2015,21:00,70.02,44.35,,,41.88,51.39,,37.60
1/26/2015,22:00,73.21,64.01,,,34.53,57.02,,
1/26/2015,23:00,69.29,66.52,,,32.21,71.93,,
1/26/2015,24:00:00,58.87,94.66,,,31.28,108.73,,34.70
1/27/2015,1:00,60.65,72.62,,,34.31,111.57,,40.40
1/27/2015,2:00,72.71,98.17,,,30.37,108.54,,51.00
1/27/2015,3:00,73.24,,,,29.66,91.51,,53.10
1/27/2015,4:00,57.97,52.85,,,40.81,79.58,,23.30
1/27/2015,5:00,51.53,46.64,,,36.24,69.88,,11.90
1/27/2015,6:00,41.38,52.94,,,44.87,43.59,,25.40
1/27/2015,7:00,34.51,46.73,,,24.6,34.21,,18.20
1/27/2015,8:00,12.13,57.29,,,20.46,26.32,,17.90
1/27/2015,9:00,19.43,49.7,,,25.26,26.28,,22.50
1/27/2015,10:00,32.68,33.34,,,35.34,21.28,,27.30
1/27/2015,11:00,24.23,14.28,,,25.71,26.73,,17.10
1/27/2015,12:00,23.14,18.27,,,39.21,23.67,,18.30
1/27/2015,13:00,15.57,20.54,,,22.45,16.59,,23.60
1/27/2015,14:00,18.14,10.39,,,10.57,12.9,,33.20
1/27/2015,15:00,24.28,9.73,,,4.82,14.24,,37.90
1/27/2015,16:00,24.18,20.06,,,6.1,19.09,,52.20
1/27/2015,17:00,21.76,18.98,,,5.08,20.75,,44.80
1/27/2015,18:00,33.44,20.84,,,10.65,30.18,,21.70
1/27/2015,19:00,38.61,31.41,,,14.16,35.55,,25.90
1/27/2015,20:00,28.99,27.05,,,13.62,32.93,,38.20
1/27/2015,21:00,27.65,24.39,,,28.01,37.57,,21.60
1/27/2015,22:00,44.6,27.82,,,34.72,53.53,,21.30
1/27/2015,23:00,37.44,32.3,,,35.2,38.36,,32.10
1/27/2015,24:00:00,24.69,25.8,,,32.55,31.48,,52.30
1/28/2015,1:00,13.59,22.4,,,10.06,21.44,,127.80
1/28/2015,2:00,,22.09,,,16.15,17.41,,23.60
1/28/2015,3:00,,17.5,,,12.26,18.22,,25.40
1/28/2015,4:00,4.05,22.25,,,10.8,14.65,,36.30
1/28/2015,5:00,22.63,26.09,,,19.96,23.67,,22.60
1/28/2015,6:00,39.86,23.82,,,21.02,25.28,,24.10
1/28/2015,7:00,34.1,25.26,,,20.81,25.23,,21.30
1/28/2015,8:00,29.54,25.04,,,18.38,23.71,,9.60
1/28/2015,9:00,32,25.88,,,28.53,22.89,,12.70
1/28/2015,10:00,37.89,21.79,,,40.26,21.55,,
1/28/2015,11:00,33.99,30.46,,,25.23,24.96,,14.90
1/28/2015,12:00,44.58,29.39,,,19.67,19.07,,24.80
1/28/2015,13:00,27.23,15.79,,,16.42,18.84,,19.10
1/28/2015,14:00,36.43,15.28,,,11.71,18.99,,30.40
1/28/2015,15:00,20.87,15.95,,,12.48,23.25,,19.20
1/28/2015,16:00,33.56,17.2,,,12.48,25.17,,23.00
1/28/2015,17:00,20.1,20.61,0.36,,17.97,22.11,,17.70
1/28/2015,18:00,33.76,25.11,0.36,,21.97,33.3,,16.40
1/28/2015,19:00,39.43,36.87,,,35.45,49.36,,24.60
1/28/2015,20:00,34.84,39.26,,,37.24,50.33,,15.80
1/28/2015,21:00,42.25,37.71,,,36.31,41.05,,23.60
1/28/2015,22:00,42.75,39.11,,,33.14,38.65,,29.30
1/28/2015,23:00,35.36,36.59,,,28.18,37.78,,38.50
1/28/2015,24:00:00,37.02,36.84,,,16.81,32.87,,50.70
1/29/2015,1:00,26.78,36.08,,,3.81,37.27,,22.90
1/29/2015,2:00,,43.24,,,64.02,39.9,,23.90
1/29/2015,3:00,10.82,29.71,,,29.47,33.27,,38.60
1/29/2015,4:00,46.69,33.69,,,19.81,38.42,,29.10
1/29/2015,5:00,50.79,38,,,11.88,41.96,,27.20
1/29/2015,6:00,48.23,38.17,,,47.37,55.84,,20.80
1/29/2015,7:00,53.93,41.4,,,41.17,62.18,,18.40
1/29/2015,8:00,72.97,48.09,,,43.37,63.76,,32.30
1/29/2015,9:00,57.43,55.45,,,104.27,76.82,,28.40
1/29/2015,10:00,73.95,60.53,,,81.82,62.15,,14.80
1/29/2015,11:00,73.37,35.74,,,73.09,74.24,,18.00
1/29/2015,12:00,46.64,48.43,,,52.92,39.4,,33.80
1/29/2015,13:00,29.37,78.45,20.96,,31.65,34.98,,34.40
1/29/2015,14:00,29.27,64.39,45.63,,36.43,33.24,,51.10
1/29/2015,15:00,29.61,48.22,22.65,,38.1,31.71,,52.70
1/29/2015,16:00,43.84,31.04,43.69,,6.88,33.03,90.04,50.00
1/29/2015,17:00,33.56,33.39,12.86,,5.89,41.81,98.11,45.90
1/29/2015,18:00,35.3,43.54,10.18,,3.89,48.57,,46.30
1/29/2015,19:00,40.41,37.54,9.13,,34.06,54.64,,246.10
1/29/2015,20:00,30.48,41.19,10.66,,37.67,58.62,,64.90
1/29/2015,21:00,33.26,48.04,11.04,,22.38,64.07,,57.10
1/29/2015,22:00,32.87,108.11,11.66,,30.37,45.84,,45.80
1/29/2015,23:00,35.82,176.78,10.81,,24.77,50.58,,87.80
1/29/2015,24:00:00,32.19,167.92,11.4,,40.74,45.2,,112.80
1/30/2015,1:00,33.57,140.54,5.19,,18.98,44.98,,68.30
1/30/2015,2:00,30.12,118.41,4.04,,34.23,49.46,,22.40
1/30/2015,3:00,33.3,90.56,3.77,,32.31,50.22,,31.70
1/30/2015,4:00,27.44,75.47,4.09,,36.44,37.44,,57.50
1/30/2015,5:00,23.48,57.18,4.04,,29.04,27.35,,25.70
1/30/2015,6:00,21.53,43.76,4.73,,13.17,20.95,,20.90
1/30/2015,7:00,15.1,36.37,3.65,,24.41,18.93,,41.30
1/30/2015,8:00,20.31,31.22,3.33,,19.66,22.81,,68.80
1/30/2015,9:00,15.38,33.74,4.15,,22.67,24.92,,36.60
1/30/2015,10:00,22.74,25.48,5.08,,37.63,25.13,23.93,53.00
1/30/2015,11:00,18.92,31.58,5.53,,35.29,24,25.13,55.90
1/30/2015,12:00,18.71,27.01,5.48,,34.5,26.24,21.83,110.70
1/30/2015,13:00,27.22,19.53,5.1,,21.29,26.61,21.97,52.90
1/30/2015,14:00,32.41,20.77,4.5,,23.79,28.4,22.1,39.90
1/30/2015,15:00,28.7,18.31,4.74,,28.62,29.22,21.69,65.30
1/30/2015,16:00,27.95,7.29,4.51,,32.17,19.12,18.87,30.80
1/30/2015,17:00,22.79,15.76,4.67,,23.54,31.94,24.89,39.20
1/30/2015,18:00,38.24,34.06,3.8,,28.97,40.35,27.38,67.70
1/30/2015,19:00,30.3,32.09,3.74,,41.16,35.32,26.97,78.00
1/30/2015,20:00,24.15,16.93,6.13,,24.6,29.18,23.31,41.60
1/30/2015,21:00,23.63,14.53,5.08,,26.1,32.58,18.85,70.40
1/30/2015,22:00,18.79,10.35,2.79,,21.7,17.96,14.39,81.10
1/30/2015,23:00,5.86,5.23,2.32,,17.14,11.8,12.95,104.30
1/30/2015,24:00:00,7.81,4.52,2.15,,22,8.1,11.96,54.20
1/31/2015,1:00,14.74,4.21,2.22,,9.49,8.88,11.29,49.10
1/31/2015,2:00,9.09,3.78,1.71,,13.93,9.74,11.1,86.30
1/31/2015,3:00,8.67,4.24,0.77,,5.72,11.56,11.42,38.30
1/31/2015,4:00,8.02,3.35,1.38,,3.92,5.04,10.54,71.80
1/31/2015,5:00,4.25,3.49,1.59,,3.31,4.26,9.68,26.40
1/31/2015,6:00,10.63,3.41,1.67,,3.26,4.51,8.93,29.40
1/31/2015,7:00,20.6,3.83,2.11,,3.87,5.2,8.82,24.10
1/31/2015,8:00,6.05,4.76,2.25,,2.66,5.63,8.61,37.10
1/31/2015,9:00,5.87,5.49,2.42,,5.88,10.02,8.19,36.70
1/31/2015,10:00,9.65,5.93,3.2,,30.58,23.31,7.03,30.30
1/31/2015,11:00,6.11,5.93,3.96,,30.82,6.85,7.32,71.50
1/31/2015,12:00,7.79,6.06,5.41,,29.1,7.92,7.82,100.40
1/31/2015,13:00,19.76,6.92,6.47,,33.26,10.71,7.89,137.40
1/31/2015,14:00,24.94,7.98,6.81,,5.4,9.87,8.5,55.50
1/31/2015,15:00,18.48,8.54,6.47,,10.19,11.13,9.14,49.50
1/31/2015,16:00,18.17,7.83,5.24,,8.35,10.47,9.69,26.20
1/31/2015,17:00,22.53,8.55,4.5,,6.3,17.72,9.85,43.10
1/31/2015,18:00,21.54,10.88,4.22,,11.24,21.71,10.19,37.10
1/31/2015,19:00,22.12,20.59,2.21,,11.4,16.9,11.73,41.10
1/31/2015,20:00,30.12,20.51,23.26,,5.53,24.08,12.45,
1/31/2015,21:00,18.86,24.21,6.78,,9.48,16.88,13.59,69.10
1/31/2015,22:00,11.67,28.87,2.74,,11.81,30.5,15.25,72.30
1/31/2015,23:00,12.66,16.11,1.5,,9.43,16.47,14.57,78.40
1/31/2015,24:00:00,13.07,20.6,1.6,,16.6,21.68,15.89,52.10
2/1/2015,1:00,11.96,14.98,2.96,,16.03,22.04,11.81,36.80
2/1/2015,2:00,8.81,10.1,1.48,,20.16,20.81,11.04,65.80
2/1/2015,3:00,25.13,6.72,1,,8.21,22.16,10.81,12.90
2/1/2015,4:00,19.01,6.49,1.27,,7.87,20.68,12.07,29.00
2/1/2015,5:00,8.72,6.02,0.91,,10.04,10.47,9.61,48.40
2/1/2015,6:00,4.86,3.99,0.91,,6.47,7.03,8.61,75.40
2/1/2015,7:00,5.67,4.19,0.94,,4.91,8.75,7.97,172.60
2/1/2015,8:00,12.94,4.16,0.89,,5.21,18.75,7.33,112.50
2/1/2015,9:00,17.65,7.35,1.64,,7.15,33.8,8.09,63.80
2/1/2015,10:00,19.53,16.54,4.05,,18.63,46.13,13.57,35.70
2/1/2015,11:00,16.36,16.79,2.12,,44.41,43.19,13.48,77.30
2/1/2015,12:00,37.73,17.62,1.43,,65.35,51.72,14.25,28.10
2/1/2015,13:00,24.47,47.13,2.1,,67.28,36.78,21.68,83.10
2/1/2015,14:00,32.69,13.03,3.06,,58.31,40.54,21.03,111.30
2/1/2015,15:00,38.81,4.51,4.36,,33.45,24.72,10.11,76.40
2/1/2015,16:00,41.79,4.59,3.84,,10.38,4.51,9.72,101.80
2/1/2015,17:00,13.07,4.98,3.41,,2.64,4.54,9.41,19.90
2/1/2015,18:00,10.58,5.26,3.37,,2.9,4.82,9.63,49.90
2/1/2015,19:00,12.17,7.66,4.15,,4.46,6.52,10.1,112.40
2/1/2015,20:00,33.75,6.51,4.6,,5.23,18.58,8.99,121.90
2/1/2015,21:00,16.16,4.97,4.54,,14.46,46.8,13.87,97.90
2/1/2015,22:00,25.59,4.72,4.15,,18.61,54.39,14.71,64.40
2/1/2015,23:00,16.85,4.33,4.65,,21.13,54.97,11.6,53.30
2/1/2015,24:00:00,21.82,13.86,4.03,,15.49,41.2,18.78,18.80
2/2/2015,1:00,25.26,21.07,4.54,,11.27,26.92,18.62,28.00
2/2/2015,2:00,19.27,22.19,4.01,,9.11,13.25,16.23,22.10
2/2/2015,3:00,9.4,16.25,7.03,,11.62,10.56,14.3,20.20
2/2/2015,4:00,20.14,14.96,11.2,,6.55,16.43,13.37,25.90
